image,pins,outputs
414.npy,"[(0, 42), (25, 86), (90, 79), (52, 61), (95, 3), (40, 96), (23, 40), (32, 48), (38, 11), (60, 58)]","[0, 4, 4, 1, 0, 7, 0, 0, 0, 0]"
415.npy,"[(93, 90), (36, 2), (70, 60), (34, 31), (16, 23), (84, 21), (61, 44), (95, 67), (97, 11), (18, 60)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
416.npy,"[(62, 26), (76, 51), (57, 73), (18, 31), (39, 66), (48, 63), (35, 54), (5, 86), (68, 96), (23, 26)]","[7, 5, 5, 0, 6, 2, 5, 0, 0, 1]"
417.npy,"[(33, 87), (40, 91), (45, 81), (88, 57), (67, 98), (66, 5), (30, 37), (53, 21), (92, 93), (48, 93)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
418.npy,"[(5, 78), (74, 1), (12, 77), (46, 7), (52, 77), (71, 48), (43, 86), (6, 11), (9, 22), (95, 85)]","[0, 0, 0, 0, 2, 1, 1, 0, 0, 0]"
419.npy,"[(33, 3), (89, 73), (37, 46), (65, 69), (69, 59), (92, 38), (91, 78), (99, 88), (21, 91), (94, 94)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
420.npy,"[(37, 63), (75, 92), (5, 44), (30, 99), (61, 26), (52, 41), (94, 18), (71, 40), (32, 97), (82, 43)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
421.npy,"[(23, 78), (57, 86), (53, 63), (58, 42), (82, 82), (19, 30), (5, 1), (95, 68), (4, 78), (38, 21)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
422.npy,"[(22, 74), (45, 7), (72, 37), (91, 10), (66, 19), (39, 69), (4, 82), (70, 69), (12, 38), (18, 41)]","[0, 0, 1, 1, 2, 2, 0, 1, 0, 0]"
423.npy,"[(77, 51), (9, 77), (65, 23), (47, 16), (97, 53), (69, 50), (66, 91), (81, 97), (91, 19), (62, 25)]","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
424.npy,"[(92, 34), (38, 51), (52, 8), (60, 29), (86, 71), (84, 79), (36, 98), (23, 12), (32, 54), (54, 85)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
425.npy,"[(13, 50), (15, 39), (69, 43), (88, 92), (79, 66), (17, 69), (84, 61), (74, 84), (51, 4), (17, 2)]","[3, 1, 0, 0, 0, 5, 0, 0, 0, 0]"
426.npy,"[(59, 22), (86, 22), (59, 77), (41, 82), (6, 10), (28, 91), (1, 67), (30, 10), (95, 5), (94, 91)]","[0, 1, 3, 2, 0, 10, 0, 0, 0, 0]"
427.npy,"[(4, 80), (91, 44), (93, 48), (96, 52), (7, 60), (48, 7), (63, 43), (11, 8), (35, 52), (75, 64)]","[0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
428.npy,"[(88, 11), (86, 39), (30, 96), (70, 82), (47, 93), (8, 96), (79, 38), (54, 12), (91, 4), (13, 56)]","[0, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
429.npy,"[(98, 75), (8, 55), (73, 74), (83, 60), (76, 72), (50, 63), (33, 1), (72, 96), (81, 77), (10, 73)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
430.npy,"[(52, 41), (5, 18), (58, 88), (63, 60), (69, 49), (2, 7), (81, 66), (14, 75), (29, 8), (95, 49)]","[0, 0, 0, 3, 3, 0, 1, 0, 0, 3]"
431.npy,"[(73, 27), (60, 31), (92, 51), (70, 91), (7, 96), (75, 96), (87, 7), (5, 87), (69, 76), (1, 98)]","[0, 0, 0, 0, 1, 0, 0, 1, 0, 2]"
432.npy,"[(36, 7), (3, 41), (11, 91), (7, 87), (59, 16), (7, 41), (26, 33), (23, 8), (35, 20), (82, 76)]","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
433.npy,"[(59, 76), (14, 7), (75, 80), (40, 36), (3, 61), (38, 56), (64, 41), (14, 89), (44, 21), (59, 47)]","[1, 1, 0, 1, 1, 1, 0, 1, 2, 1]"
434.npy,"[(27, 51), (35, 73), (32, 92), (60, 43), (70, 62), (87, 15), (0, 12), (4, 65), (42, 38), (70, 90)]","[0, 1, 0, 2, 3, 0, 0, 0, 0, 4]"
435.npy,"[(82, 96), (31, 41), (83, 16), (57, 13), (84, 49), (56, 19), (50, 59), (8, 28), (85, 61), (94, 53)]","[0, 1, 0, 1, 0, 2, 5, 6, 0, 0]"
436.npy,"[(69, 17), (47, 70), (97, 44), (95, 31), (97, 88), (76, 5), (58, 70), (58, 96), (72, 65), (10, 39)]","[3, 0, 1, 2, 0, 0, 1, 0, 0, 0]"
437.npy,"[(17, 73), (2, 71), (62, 90), (69, 77), (22, 65), (92, 1), (39, 43), (18, 29), (76, 29), (58, 40)]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
438.npy,"[(86, 29), (10, 98), (27, 2), (93, 82), (39, 60), (30, 12), (13, 47), (36, 81), (77, 2), (22, 34)]","[0, 0, 0, 2, 2, 0, 0, 4, 0, 0]"
439.npy,"[(69, 76), (61, 1), (20, 77), (40, 74), (12, 15), (45, 24), (84, 24), (28, 84), (55, 26), (63, 29)]","[1, 4, 0, 3, 0, 1, 3, 2, 1, 2]"
440.npy,"[(40, 74), (52, 57), (89, 48), (48, 38), (78, 23), (46, 44), (13, 15), (47, 83), (27, 21), (99, 72)]","[0, 0, 0, 0, 0, 0, 5, 3, 3, 0]"
441.npy,"[(14, 86), (40, 3), (97, 56), (30, 27), (11, 59), (75, 79), (61, 38), (72, 49), (40, 98), (26, 85)]","[0, 4, 0, 1, 0, 1, 3, 3, 2, 0]"
442.npy,"[(52, 18), (53, 1), (60, 9), (31, 50), (57, 78), (87, 6), (14, 80), (22, 23), (23, 98), (73, 70)]","[1, 3, 2, 1, 2, 0, 1, 2, 1, 0]"
443.npy,"[(89, 3), (12, 9), (28, 32), (93, 93), (4, 48), (46, 45), (24, 76), (90, 63), (90, 30), (67, 84)]","[1, 0, 2, 2, 0, 0, 0, 1, 1, 1]"
444.npy,"[(4, 45), (53, 22), (40, 16), (75, 83), (92, 29), (38, 85), (62, 88), (1, 82), (54, 42), (31, 62)]","[0, 0, 0, 1, 2, 0, 1, 0, 0, 1]"
445.npy,"[(83, 38), (3, 88), (57, 51), (67, 8), (63, 4), (3, 70), (64, 62), (0, 29), (90, 54), (59, 52)]","[0, 1, 4, 0, 0, 1, 0, 1, 0, 1]"
446.npy,"[(55, 16), (64, 23), (63, 8), (3, 40), (65, 30), (61, 42), (30, 33), (73, 5), (88, 86), (22, 32)]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
447.npy,"[(8, 89), (31, 92), (67, 41), (63, 86), (53, 49), (69, 14), (71, 32), (13, 64), (26, 3), (64, 45)]","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
448.npy,"[(34, 93), (88, 60), (37, 76), (25, 46), (84, 78), (58, 79), (91, 28), (64, 36), (42, 19), (96, 64)]","[0, 2, 0, 0, 8, 4, 0, 0, 0, 7]"
449.npy,"[(50, 86), (29, 16), (13, 25), (19, 61), (55, 81), (77, 53), (7, 29), (70, 51), (96, 84), (50, 51)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
450.npy,"[(2, 37), (9, 84), (35, 18), (96, 92), (50, 56), (4, 38), (85, 98), (0, 98), (43, 13), (98, 3)]","[0, 0, 3, 5, 1, 0, 2, 0, 11, 1]"
451.npy,"[(77, 11), (29, 27), (97, 21), (37, 33), (19, 91), (31, 53), (48, 98), (29, 49), (79, 72), (53, 42)]","[2, 1, 3, 2, 0, 1, 1, 2, 0, 3]"
452.npy,"[(81, 21), (35, 69), (10, 22), (90, 65), (85, 43), (30, 0), (90, 83), (47, 1), (85, 82), (20, 17)]","[1, 2, 0, 7, 6, 1, 2, 1, 4, 0]"
453.npy,"[(1, 95), (87, 46), (52, 57), (3, 62), (38, 32), (84, 58), (49, 99), (45, 24), (14, 73), (62, 71)]","[0, 3, 1, 0, 2, 5, 1, 1, 0, 6]"
454.npy,"[(89, 23), (95, 21), (19, 79), (42, 58), (73, 70), (37, 63), (29, 61), (1, 22), (81, 44), (52, 63)]","[3, 1, 1, 1, 2, 1, 1, 0, 1, 1]"
455.npy,"[(64, 5), (92, 97), (94, 50), (45, 51), (62, 24), (10, 78), (48, 8), (74, 98), (71, 14), (28, 45)]","[1, 1, 2, 1, 2, 0, 2, 1, 1, 1]"
456.npy,"[(7, 0), (46, 47), (25, 21), (77, 58), (82, 4), (81, 94), (60, 28), (2, 25), (71, 72), (88, 51)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
457.npy,"[(3, 45), (56, 35), (17, 22), (44, 75), (25, 46), (21, 61), (51, 48), (71, 67), (17, 6), (8, 75)]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
458.npy,"[(24, 68), (12, 74), (55, 66), (38, 80), (75, 54), (91, 99), (16, 53), (89, 46), (25, 91), (59, 79)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
459.npy,"[(50, 50), (55, 78), (2, 90), (70, 59), (22, 12), (91, 92), (70, 73), (66, 62), (45, 12), (76, 67)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
460.npy,"[(31, 33), (23, 2), (45, 67), (0, 54), (45, 60), (78, 76), (49, 84), (60, 70), (98, 49), (39, 57)]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
461.npy,"[(32, 71), (22, 52), (17, 6), (61, 4), (65, 32), (95, 95), (41, 13), (7, 67), (18, 88), (23, 62)]","[0, 1, 0, 0, 2, 0, 1, 0, 0, 1]"
462.npy,"[(13, 46), (26, 19), (81, 42), (48, 99), (99, 34), (5, 66), (30, 9), (17, 74), (42, 44), (71, 61)]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0]"
463.npy,"[(57, 50), (73, 85), (83, 57), (87, 76), (74, 19), (74, 45), (67, 46), (77, 7), (77, 98), (63, 43)]","[0, 0, 0, 1, 2, 0, 1, 1, 0, 1]"
464.npy,"[(16, 17), (66, 85), (78, 99), (27, 39), (90, 0), (46, 33), (87, 4), (27, 73), (84, 84), (48, 86)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
465.npy,"[(16, 84), (74, 94), (10, 74), (67, 91), (14, 61), (55, 90), (24, 5), (52, 61), (20, 53), (35, 72)]","[0, 3, 0, 3, 0, 3, 0, 0, 0, 0]"
466.npy,"[(50, 25), (50, 48), (46, 56), (21, 83), (54, 6), (49, 62), (21, 72), (56, 23), (85, 45), (43, 58)]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
467.npy,"[(25, 11), (61, 67), (67, 10), (99, 78), (51, 45), (22, 33), (2, 38), (1, 86), (28, 47), (84, 81)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
468.npy,"[(10, 1), (18, 63), (57, 66), (52, 31), (64, 36), (92, 67), (87, 44), (99, 91), (20, 30), (32, 52)]","[0, 0, 0, 3, 0, 0, 0, 0, 2, 2]"
469.npy,"[(87, 1), (85, 7), (46, 8), (18, 34), (86, 86), (52, 7), (15, 23), (88, 1), (47, 80), (64, 6)]","[0, 0, 4, 0, 1, 6, 0, 0, 0, 5]"
470.npy,"[(54, 82), (21, 79), (17, 6), (44, 84), (90, 46), (90, 3), (18, 32), (80, 82), (65, 62), (61, 5)]","[2, 2, 0, 0, 0, 0, 1, 0, 0, 0]"
471.npy,"[(16, 78), (90, 38), (1, 52), (85, 39), (25, 65), (48, 16), (36, 48), (99, 64), (83, 32), (23, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
472.npy,"[(50, 64), (12, 34), (2, 16), (35, 10), (75, 78), (27, 90), (69, 37), (42, 55), (29, 25), (60, 26)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
473.npy,"[(89, 42), (5, 34), (30, 94), (3, 43), (28, 44), (30, 64), (84, 14), (97, 71), (54, 5), (17, 64)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
474.npy,"[(69, 22), (49, 77), (34, 98), (2, 98), (55, 42), (63, 56), (6, 83), (10, 71), (14, 6), (89, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
475.npy,"[(83, 11), (26, 64), (20, 22), (93, 23), (36, 12), (98, 90), (97, 72), (98, 23), (74, 42), (5, 97)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
476.npy,"[(36, 86), (10, 54), (24, 90), (30, 2), (26, 51), (32, 23), (27, 62), (61, 15), (91, 99), (22, 5)]","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0]"
477.npy,"[(99, 3), (69, 99), (27, 61), (51, 53), (73, 47), (0, 51), (69, 80), (19, 48), (60, 77), (33, 60)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
478.npy,"[(42, 47), (85, 99), (16, 77), (28, 38), (24, 85), (27, 94), (27, 15), (62, 77), (56, 44), (84, 13)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
479.npy,"[(44, 48), (77, 76), (8, 4), (32, 16), (8, 79), (29, 50), (3, 14), (46, 35), (20, 95), (85, 63)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
480.npy,"[(24, 14), (77, 19), (68, 57), (23, 35), (89, 8), (84, 39), (24, 85), (39, 14), (49, 80), (17, 76)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
481.npy,"[(78, 97), (27, 18), (51, 8), (17, 47), (61, 28), (99, 62), (65, 73), (68, 12), (31, 77), (55, 58)]","[0, 0, 1, 0, 2, 0, 0, 1, 0, 0]"
482.npy,"[(13, 88), (29, 34), (84, 20), (67, 78), (42, 17), (73, 0), (4, 13), (9, 28), (33, 48), (82, 76)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
483.npy,"[(71, 15), (1, 5), (52, 75), (75, 42), (33, 47), (40, 50), (16, 50), (59, 37), (1, 26), (64, 42)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
484.npy,"[(50, 79), (1, 26), (14, 36), (5, 44), (28, 40), (42, 35), (45, 39), (32, 1), (40, 31), (8, 30)]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
485.npy,"[(1, 21), (73, 22), (71, 62), (34, 55), (91, 35), (7, 38), (24, 23), (93, 82), (82, 96), (50, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
486.npy,"[(75, 9), (81, 14), (68, 38), (46, 21), (27, 68), (56, 2), (13, 26), (64, 5), (85, 34), (38, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
487.npy,"[(85, 89), (16, 60), (20, 46), (0, 35), (82, 51), (99, 62), (79, 19), (26, 64), (38, 62), (24, 22)]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
488.npy,"[(24, 41), (57, 11), (24, 40), (47, 73), (20, 69), (23, 8), (64, 88), (57, 32), (48, 70), (22, 78)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
489.npy,"[(34, 18), (16, 62), (39, 95), (56, 13), (40, 21), (69, 44), (83, 37), (81, 90), (45, 13), (9, 51)]","[0, 2, 0, 0, 0, 0, 0, 0, 0, 1]"
490.npy,"[(50, 44), (3, 8), (20, 61), (30, 72), (70, 65), (69, 78), (56, 7), (31, 93), (36, 18), (3, 50)]","[1, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
491.npy,"[(8, 29), (8, 74), (8, 84), (38, 28), (51, 59), (12, 2), (94, 8), (31, 96), (77, 25), (96, 20)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
492.npy,"[(84, 81), (43, 13), (62, 75), (40, 67), (6, 32), (83, 73), (96, 73), (84, 65), (48, 58), (83, 58)]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
493.npy,"[(76, 1), (51, 51), (42, 96), (25, 69), (95, 86), (54, 64), (19, 68), (43, 4), (50, 36), (91, 64)]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
494.npy,"[(19, 7), (45, 77), (91, 88), (26, 26), (72, 35), (56, 28), (14, 6), (42, 98), (32, 98), (55, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
495.npy,"[(66, 77), (67, 17), (93, 68), (26, 6), (33, 23), (58, 46), (26, 95), (47, 62), (96, 42), (4, 16)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
496.npy,"[(19, 7), (29, 72), (79, 58), (83, 45), (47, 15), (65, 58), (43, 93), (42, 76), (42, 11), (54, 95)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
497.npy,"[(25, 25), (54, 96), (99, 88), (15, 13), (72, 0), (26, 90), (22, 6), (46, 17), (66, 95), (61, 35)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
498.npy,"[(24, 87), (40, 69), (99, 98), (83, 83), (0, 43), (1, 52), (95, 62), (29, 54), (19, 65), (58, 64)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
499.npy,"[(38, 37), (79, 47), (81, 92), (36, 24), (19, 96), (49, 61), (1, 45), (30, 27), (38, 24), (1, 90)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
500.npy,"[(78, 11), (33, 47), (19, 58), (54, 57), (38, 15), (87, 52), (78, 16), (57, 9), (48, 63), (46, 80)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
501.npy,"[(68, 22), (76, 41), (11, 23), (57, 10), (87, 2), (4, 82), (91, 0), (73, 84), (93, 81), (50, 67)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
502.npy,"[(22, 54), (49, 1), (66, 77), (93, 9), (27, 36), (63, 8), (47, 6), (15, 61), (74, 5), (14, 72)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
503.npy,"[(48, 31), (6, 14), (79, 95), (89, 63), (6, 69), (81, 81), (86, 76), (90, 40), (53, 48), (55, 89)]","[0, 0, 2, 1, 0, 1, 3, 1, 1, 1]"
504.npy,"[(69, 58), (4, 17), (64, 45), (70, 32), (62, 48), (40, 50), (87, 88), (91, 10), (86, 13), (1, 86)]","[0, 2, 1, 0, 3, 1, 0, 0, 0, 2]"
505.npy,"[(37, 20), (89, 14), (40, 23), (13, 21), (91, 99), (40, 59), (78, 62), (20, 63), (80, 46), (93, 89)]","[0, 1, 0, 0, 2, 2, 1, 0, 1, 3]"
506.npy,"[(74, 74), (78, 92), (76, 13), (73, 77), (77, 45), (34, 12), (80, 9), (1, 27), (58, 91), (61, 30)]","[0, 0, 0, 0, 0, 3, 0, 1, 1, 1]"
507.npy,"[(86, 7), (42, 25), (31, 46), (73, 22), (69, 80), (33, 18), (42, 13), (37, 21), (91, 80), (88, 45)]","[4, 1, 4, 1, 0, 2, 1, 1, 0, 1]"
508.npy,"[(82, 96), (98, 85), (37, 88), (95, 88), (77, 76), (2, 76), (30, 91), (82, 41), (64, 42), (54, 14)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
509.npy,"[(93, 40), (84, 61), (85, 92), (69, 55), (18, 79), (76, 78), (99, 76), (28, 80), (42, 20), (90, 65)]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0]"
510.npy,"[(10, 32), (46, 65), (79, 4), (5, 47), (21, 85), (35, 71), (53, 31), (92, 22), (96, 86), (72, 73)]","[0, 2, 3, 0, 0, 2, 1, 1, 2, 2]"
511.npy,"[(72, 93), (31, 53), (82, 91), (86, 53), (30, 37), (27, 36), (40, 37), (84, 7), (35, 58), (89, 81)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
512.npy,"[(2, 1), (24, 2), (15, 12), (46, 26), (43, 3), (74, 8), (88, 7), (15, 78), (87, 29), (17, 9)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
513.npy,"[(90, 50), (83, 92), (22, 37), (80, 84), (76, 51), (92, 80), (97, 62), (20, 96), (47, 52), (4, 11)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
514.npy,"[(29, 4), (39, 36), (69, 64), (55, 40), (33, 24), (4, 12), (67, 0), (47, 27), (66, 7), (1, 62)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
515.npy,"[(77, 74), (14, 44), (22, 17), (3, 14), (79, 19), (20, 53), (17, 90), (16, 22), (95, 14), (0, 98)]","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0]"
516.npy,"[(95, 35), (30, 26), (22, 25), (93, 24), (77, 5), (1, 82), (40, 84), (52, 67), (32, 65), (59, 35)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
517.npy,"[(29, 74), (41, 1), (11, 26), (74, 79), (42, 97), (93, 84), (64, 49), (34, 44), (58, 95), (67, 32)]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
518.npy,"[(93, 37), (47, 47), (90, 63), (67, 56), (52, 5), (92, 97), (68, 59), (40, 53), (86, 13), (74, 56)]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 1]"
519.npy,"[(4, 87), (63, 18), (63, 59), (30, 60), (14, 38), (75, 24), (39, 89), (94, 68), (43, 83), (89, 95)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
520.npy,"[(0, 27), (29, 76), (83, 91), (41, 42), (5, 27), (12, 85), (71, 87), (64, 94), (58, 93), (95, 94)]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
521.npy,"[(34, 93), (96, 48), (82, 13), (2, 86), (24, 20), (6, 74), (36, 86), (29, 43), (26, 91), (91, 44)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
522.npy,"[(56, 53), (54, 75), (2, 51), (26, 82), (44, 99), (77, 90), (99, 88), (24, 0), (29, 28), (23, 25)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
523.npy,"[(78, 31), (37, 77), (51, 54), (85, 16), (41, 52), (70, 84), (71, 89), (76, 54), (77, 8), (13, 90)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
524.npy,"[(54, 33), (59, 19), (32, 60), (59, 95), (45, 64), (42, 10), (46, 13), (63, 1), (11, 15), (60, 41)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
525.npy,"[(21, 48), (11, 42), (51, 24), (89, 77), (93, 3), (41, 27), (94, 87), (29, 75), (38, 42), (1, 41)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
526.npy,"[(59, 58), (86, 78), (56, 44), (75, 14), (22, 15), (19, 19), (28, 71), (0, 39), (93, 18), (38, 19)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
527.npy,"[(42, 50), (68, 55), (49, 81), (94, 50), (0, 32), (10, 82), (28, 32), (76, 87), (85, 78), (23, 16)]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
528.npy,"[(10, 55), (43, 62), (52, 27), (38, 49), (73, 90), (27, 58), (28, 48), (59, 16), (80, 92), (86, 51)]","[5, 6, 0, 9, 0, 2, 8, 0, 0, 0]"
529.npy,"[(90, 86), (24, 24), (89, 64), (51, 82), (98, 90), (65, 72), (13, 19), (44, 73), (49, 96), (84, 58)]","[1, 1, 2, 1, 1, 0, 0, 2, 1, 1]"
530.npy,"[(84, 55), (21, 43), (62, 80), (64, 40), (20, 14), (70, 53), (0, 21), (27, 22), (31, 68), (98, 59)]","[0, 1, 0, 2, 1, 1, 0, 1, 3, 0]"
531.npy,"[(87, 21), (73, 15), (88, 54), (97, 58), (77, 70), (1, 75), (5, 12), (34, 10), (22, 85), (62, 87)]","[3, 2, 1, 1, 4, 0, 0, 1, 0, 2]"
532.npy,"[(58, 46), (76, 77), (16, 9), (83, 79), (3, 12), (81, 76), (98, 5), (34, 14), (78, 1), (60, 30)]","[1, 2, 1, 4, 0, 4, 1, 1, 3, 1]"
533.npy,"[(3, 34), (42, 46), (44, 17), (50, 33), (15, 95), (33, 97), (23, 55), (85, 93), (99, 74), (29, 65)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
534.npy,"[(43, 57), (26, 44), (39, 60), (34, 46), (71, 18), (60, 15), (26, 74), (19, 94), (14, 14), (73, 40)]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
535.npy,"[(20, 27), (19, 39), (67, 0), (39, 52), (97, 85), (97, 35), (78, 35), (91, 87), (74, 20), (66, 45)]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]"
536.npy,"[(4, 78), (7, 72), (6, 31), (44, 14), (2, 64), (16, 7), (45, 2), (98, 75), (52, 15), (18, 51)]","[0, 0, 0, 3, 0, 0, 1, 0, 0, 0]"
537.npy,"[(85, 20), (63, 41), (56, 12), (3, 23), (16, 21), (11, 17), (33, 62), (42, 33), (20, 42), (22, 88)]","[0, 2, 0, 0, 0, 1, 0, 0, 1, 0]"
538.npy,"[(75, 87), (47, 63), (29, 30), (4, 87), (27, 24), (40, 89), (62, 42), (18, 0), (19, 7), (90, 69)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
539.npy,"[(60, 88), (73, 58), (71, 31), (96, 8), (13, 28), (64, 19), (80, 34), (94, 88), (49, 70), (45, 55)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
540.npy,"[(31, 1), (47, 86), (58, 43), (71, 53), (71, 99), (36, 88), (36, 10), (41, 74), (44, 34), (36, 18)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
541.npy,"[(90, 33), (51, 93), (28, 13), (33, 79), (87, 58), (35, 73), (14, 48), (30, 25), (61, 3), (10, 45)]","[0, 1, 0, 0, 0, 0, 0, 3, 0, 0]"
542.npy,"[(56, 15), (1, 32), (58, 33), (87, 76), (52, 59), (4, 12), (33, 9), (49, 62), (34, 70), (55, 48)]","[0, 0, 2, 0, 3, 0, 0, 3, 2, 6]"
543.npy,"[(82, 74), (29, 64), (19, 0), (16, 40), (59, 90), (25, 92), (88, 39), (78, 78), (90, 70), (65, 94)]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
544.npy,"[(74, 22), (13, 86), (80, 86), (36, 68), (78, 5), (34, 96), (76, 50), (58, 82), (65, 30), (51, 33)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
545.npy,"[(87, 34), (75, 8), (81, 28), (77, 77), (51, 30), (47, 33), (24, 24), (60, 63), (61, 47), (3, 61)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
546.npy,"[(91, 31), (28, 74), (97, 79), (39, 52), (84, 99), (28, 45), (91, 48), (6, 95), (3, 33), (49, 48)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
547.npy,"[(35, 85), (40, 9), (30, 41), (6, 85), (51, 21), (42, 14), (66, 91), (84, 28), (18, 85), (97, 75)]","[1, 1, 0, 0, 0, 2, 1, 0, 0, 0]"
548.npy,"[(41, 88), (87, 81), (82, 46), (87, 79), (22, 1), (79, 52), (55, 39), (51, 50), (28, 30), (8, 50)]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0]"
549.npy,"[(73, 30), (11, 26), (65, 8), (99, 26), (59, 59), (36, 16), (99, 55), (82, 12), (33, 51), (30, 91)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
550.npy,"[(98, 89), (64, 78), (34, 81), (20, 18), (82, 56), (7, 92), (19, 78), (37, 42), (47, 96), (58, 9)]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 2]"
551.npy,"[(49, 8), (15, 95), (26, 78), (98, 15), (58, 40), (76, 11), (65, 24), (66, 93), (23, 93), (62, 26)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
